id,@context,@type,@id,name,image,description,sku,gtin13,brand.@type,brandname,url,offers.@type,offers.url,offers.priceCurrency,offers.price,offers.itemCondition,offers.availability,aggregateRating.@type,aggregateRating.ratingValue,aggregateRating.ratingCount,aggregateRating.reviewCount,dt_created,kategori
2780,https://schema.org/,Product,https://www.trendyol.com/hola-collagen/tip1-tip3-kolajen-nar-aromali-p-40516155#baseproduct,"HOLA COLLAGEN Tip1 Tip3 Kolajen / Nar Aromalı","https://cdn.dsmcdn.com/ty887/product/media/images/20230516/10/350093584/71783839/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty886/product/media/images/20230516/10/350093584/71783839/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty877/product/media/images/20230511/17/345794047/71783839/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty878/product/media/images/20230511/17/345794047/71783839/3/3_org_zoom.jpg",""HOLA COLLAGEN Tip1 Tip3 Kolajen / Nar Aromalı yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",40516155,8682503746313,Brand,"HOLA COLLAGEN",https://www.trendyol.com/hola-collagen/tip1-tip3-kolajen-nar-aromali-p-40516155,Offer,https://www.trendyol.com/hola-collagen/tip1-tip3-kolajen-nar-aromali-p-40516155,TRY,1409,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.5,26,22,"2023-12-12 16:14:24",kolajen-x-c109664
2781,https://schema.org/,Product,https://www.trendyol.com/velavit/viva-collagen-kavanoz-334-gr-p-300175109#baseproduct,"Velavit Viva Collagen Kavanoz 334 gr","https://cdn.dsmcdn.com/ty514/product/media/images/20220822/9/163706045/478341101/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty514/product/media/images/20220822/9/163706045/478341101/2/2_org_zoom.jpg",""Velavit Viva Collagen Kavanoz 334 gr yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",300175109,8682368909199,Brand,Velavit,https://www.trendyol.com/velavit/viva-collagen-kavanoz-334-gr-p-300175109,Offer,https://www.trendyol.com/velavit/viva-collagen-kavanoz-334-gr-p-300175109,TRY,498,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.5,846,535,"2023-12-12 16:14:25",kolajen-x-c109664
2782,https://schema.org/,Product,https://www.trendyol.com/natures-supreme/collagen-peptides-powder-600-gr-p-36460104#baseproduct,"Natures Supreme Collagen Peptides Powder 600 gr.","https://cdn.dsmcdn.com/ty291/product/media/images/20220110/17/24518545/64892807/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty293/product/media/images/20220110/17/24518545/64892807/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty293/product/media/images/20220110/17/24518545/64892807/3/3_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty293/product/media/images/20220110/17/24518545/64892807/4/4_org_zoom.jpg', '",""Natures Supreme Collagen Peptides Powder 600 gr. yorumlarÄ±nÄ± inceleyin, Trendyol'a Ã¶zel indirimli fiyata satÄ±n alÄ±n."",36460104,8681763381395,Brand,"Natures Supreme",https://www.trendyol.com/natures-supreme/collagen-peptides-powder-600-gr-p-36460104,Offer,https://www.trendyol.com/natures-supreme/collagen-peptides-powder-600-gr-p-36460104,TRY,749,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,313,180,"2023-12-12 16:14:26",kolajen-x-c109664
2783,https://schema.org/,Product,https://www.trendyol.com/bioxcin/beauty-collagen-30-tablet-tip1-tip-3-hidrolize-kolajen-p-637478481#baseproduct,"Bioxcin Beauty Collagen 30 Tablet - Tip1 Tip 3 Hidrolize Kolajen","https://cdn.dsmcdn.com/ty1041/product/media/images/prod/SPM/PIM/20231110/14/f87c1e20-1dd1-3845-9f53-baf1c1156aea/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1041/product/media/images/prod/SPM/PIM/20231110/14/8c4688a5-d1a7-3c85-8567-3d941a205c1f/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1041/product/media/images/prod/SPM/PIM/20231110/14/85e05f5e-dfd4-3877-a5db-ae6a9dbafabc/1_org_zoom.jpg', 'https:/",""Bioxcin Beauty Collagen 30 Tablet - Tip1 Tip 3 Hidrolize Kolajen yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",637478481,8680512630845,Brand,Bioxcin,https://www.trendyol.com/bioxcin/beauty-collagen-30-tablet-tip1-tip-3-hidrolize-kolajen-p-637478481,Offer,https://www.trendyol.com/bioxcin/beauty-collagen-30-tablet-tip1-tip-3-hidrolize-kolajen-p-637478481,TRY,135,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.5,537,347,"2023-12-12 16:14:28",kolajen-x-c109664
2784,https://schema.org/,Product,https://www.trendyol.com/voop/collagen-beauty-30-tablet-p-299468575#baseproduct,"VOOP Collagen Beauty 30 Tablet","https://cdn.dsmcdn.com/ty1060/product/media/images/prod/SPM/PIM/20231123/13/03b7aaec-76d7-3e78-bf64-e3bd2f95be41/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1061/product/media/images/prod/SPM/PIM/20231123/13/d97e9c52-622f-3dfc-8467-afe69838e50b/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1059/product/media/images/prod/SPM/PIM/20231123/13/4279ae20-8f6c-382a-9a06-f952d3fd92c5/1_org_zoom.jpg', 'https:/",""VOOP Collagen Beauty 30 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",299468575,8682887519428,Brand,VOOP,https://www.trendyol.com/voop/collagen-beauty-30-tablet-p-299468575,Offer,https://www.trendyol.com/voop/collagen-beauty-30-tablet-p-299468575,TRY,179.9,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.8,247,220,"2023-12-12 16:14:28",kolajen-x-c109664
2785,https://schema.org/,Product,https://www.trendyol.com/cfp-collagen/tip-1-tip-2-tip-3-90-tablet-p-738014115#baseproduct,"CFP Collagen Tip 1, Tip 2, Tip 3, 90 Tablet","https://cdn.dsmcdn.com/ty1031/product/media/images/prod/SPM/PIM/20231102/16/c5b8cbe4-d845-336d-a1fd-ae9cc110f729/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1031/product/media/images/prod/SPM/PIM/20231102/16/53511e94-6265-362e-bb46-0751c826ebb4/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1030/product/media/images/prod/SPM/PIM/20231102/16/f00d98dc-18ea-3011-b9ae-54c3b0d13c51/1_org_zoom.jpg', 'https:/",""CFP Collagen Tip 1, Tip 2, Tip 3, 90 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",738014115,8699936867812,Brand,"CFP Collagen",https://www.trendyol.com/cfp-collagen/tip-1-tip-2-tip-3-90-tablet-p-738014115,Offer,https://www.trendyol.com/cfp-collagen/tip-1-tip-2-tip-3-90-tablet-p-738014115,TRY,103,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.6,276,196,"2023-12-12 16:14:30",kolajen-x-c109664
2786,https://schema.org/,Product,https://www.trendyol.com/saytekmed/collagen-peptides-hidrolize-kollajen-hyaluronik-asit-ve-vitamin-c-iceren-takviye-gida-p-388330928#baseproduct,"SAYTEKMED Collagen Peptides / Hidrolize Kollajen, Hyaluronik Asit Ve Vitamin C Içeren Takviye Gıda","https://cdn.dsmcdn.com/ty766/product/media/images/20230308/9/299008028/624054217/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty770/product/media/images/20230308/9/299008028/624054217/3/3_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty765/product/media/images/20230308/9/299008028/624054217/4/4_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty765/product/media/images/20230308/9/299008028/624054217/5/5_org_zoom.jpg",""SAYTEKMED Collagen Peptides / Hidrolize Kollajen, Hyaluronik Asit Ve Vitamin C Içeren Takviye Gıda yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",388330928,87814102TEGCP,Brand,SAYTEKMED,https://www.trendyol.com/saytekmed/collagen-peptides-hidrolize-kollajen-hyaluronik-asit-ve-vitamin-c-iceren-takviye-gida-p-388330928,Offer,https://www.trendyol.com/saytekmed/collagen-peptides-hidrolize-kollajen-hyaluronik-asit-ve-vitamin-c-iceren-takviye-gida-p-388330928,TRY,299,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.8,40,29,"2023-12-12 16:14:30",kolajen-x-c109664
2787,https://schema.org/,Product,https://www.trendyol.com/day2day/the-collagen-mag-plus-cilek-ve-karpuz-aromali-takviye-edici-gida-9700mg-30-sase-p-665706329#baseproduct,"DAY2DAY The Collagen Mag Plus Çilek Ve Karpuz Aromalı Takviye Edici Gıda 9700mg 30 Şase",https://cdn.dsmcdn.com/ty766/product/media/images/20230308/16/299259960/880771320/1/1_org_zoom.jpg,""DAY2DAY The Collagen Mag Plus Çilek Ve Karpuz Aromalı Takviye Edici Gıda 9700mg 30 Şase yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",665706329,O8697595876220,Brand,DAY2DAY,https://www.trendyol.com/day2day/the-collagen-mag-plus-cilek-ve-karpuz-aromali-takviye-edici-gida-9700mg-30-sase-p-665706329,Offer,https://www.trendyol.com/day2day/the-collagen-mag-plus-cilek-ve-karpuz-aromali-takviye-edici-gida-9700mg-30-sase-p-665706329,TRY,650,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.8,149,89,"2023-12-12 16:14:31",kolajen-x-c109664
2788,https://schema.org/,Product,https://www.trendyol.com/suplamore/kolajen-multi-collagen-bromelain-tip1-tip2-tip3-hidrolize-kolajen-powder-300gr-p-364282884#baseproduct,"Suplamore Kolajen Multi Collagen & Bromelain Tip1 Tip2 Tip3 Hidrolize Kolajen Powder 300gr.","https://cdn.dsmcdn.com/ty612/product/media/images/20221126/14/222024198/590672188/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty614/product/media/images/20221126/14/222024198/590672188/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty650/product/media/images/20221215/10/238505706/590672188/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty612/product/media/images/20221126/14/222024198/590672188/4/4_org_zoom",""Suplamore Kolajen Multi Collagen & Bromelain Tip1 Tip2 Tip3 Hidrolize Kolajen Powder 300gr. yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",364282884,8683916512601,Brand,Suplamore,https://www.trendyol.com/suplamore/kolajen-multi-collagen-bromelain-tip1-tip2-tip3-hidrolize-kolajen-powder-300gr-p-364282884,Offer,https://www.trendyol.com/suplamore/kolajen-multi-collagen-bromelain-tip1-tip2-tip3-hidrolize-kolajen-powder-300gr-p-364282884,TRY,399.9,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.6,2334,1861,"2023-12-12 16:14:32",kolajen-x-c109664
2789,https://schema.org/,Product,https://www.trendyol.com/suda-collagen/fxone-tip-i-ii-iii-collagen-tablet-p-309290430#baseproduct,"Suda Collagen Fxone Tip I-ıı-ııı Collagen Tablet",https://cdn.dsmcdn.com/ty448/product/media/images/20220605/22/121345376/493667470/1/1_org_zoom.jpg,""Suda Collagen Fxone Tip I-ıı-ııı Collagen Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",309290430,8681571357568,Brand,"Suda Collagen",https://www.trendyol.com/suda-collagen/fxone-tip-i-ii-iii-collagen-tablet-p-309290430,Offer,https://www.trendyol.com/suda-collagen/fxone-tip-i-ii-iii-collagen-tablet-p-309290430,TRY,243.8,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,268,170,"2023-12-12 16:14:33",kolajen-x-c109664
2790,https://schema.org/,Product,https://www.trendyol.com/zuber/kakao-cekirdekli-kolajen-protein-bar-35-g-12-adet-x-35gr-p-32818802#baseproduct,"Züber Kakao Çekirdekli Kolajen Protein Bar 35 G - 12 Adet X 35gr","https://cdn.dsmcdn.com/ty1071/product/media/images/prod/SPM/PIM/20231201/00/646eec15-91fa-3902-889a-d22566544dab/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1071/product/media/images/prod/SPM/PIM/20231201/00/f5fcc858-4dc8-3968-b0fd-eae1ddbf85c6/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1073/product/media/images/prod/SPM/PIM/20231201/00/b46d156b-adc3-3afe-bf59-9d525eecd350/1_org_zoom.jpg",""Züber Kakao Çekirdekli Kolajen Protein Bar 35 G - 12 Adet X 35gr yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",32818802,8681630129020,Brand,Züber,https://www.trendyol.com/zuber/kakao-cekirdekli-kolajen-protein-bar-35-g-12-adet-x-35gr-p-32818802,Offer,https://www.trendyol.com/zuber/kakao-cekirdekli-kolajen-protein-bar-35-g-12-adet-x-35gr-p-32818802,TRY,289,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.8,387,239,"2023-12-12 16:14:35",kolajen-x-c109664
2791,https://schema.org/,Product,https://www.trendyol.com/suda-collagen/fxone-elmali-13gr-x-30-gun-tip-1-2-3-10-000mg-kolajen-icerir-p-82773468#baseproduct,"Suda Collagen Fxone Elmalı 13gr X 30 Gün ( Tip 1-2-3 10.000mg Kolajen Içerir.)",https://cdn.dsmcdn.com/ty450/product/media/images/20220608/16/123141989/139647833/1/1_org_zoom.jpg,""Suda Collagen Fxone Elmalı 13gr X 30 Gün ( Tip 1-2-3 10.000mg Kolajen Içerir.) yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",82773468,8681571356254,Brand,"Suda Collagen",https://www.trendyol.com/suda-collagen/fxone-elmali-13gr-x-30-gun-tip-1-2-3-10-000mg-kolajen-icerir-p-82773468,Offer,https://www.trendyol.com/suda-collagen/fxone-elmali-13gr-x-30-gun-tip-1-2-3-10-000mg-kolajen-icerir-p-82773468,TRY,458,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.6,1644,990,"2023-12-12 16:14:35",kolajen-x-c109664
2792,https://schema.org/,Product,https://www.trendyol.com/biosal/collagen-tip-2-kolajen-multi-complex-30-tablet-p-635611422#baseproduct,"Biosal Collagen Tip 2 Kolajen Multi Complex 30 Tablet","https://cdn.dsmcdn.com/ty701/product/media/images/20230125/16/265474233/840041463/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty699/product/media/images/20230125/16/265474233/840041463/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty699/product/media/images/20230125/16/265474233/840041463/3/3_org_zoom.jpg",""Biosal Collagen Tip 2 Kolajen Multi Complex 30 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",635611422,8683907164col,Brand,Biosal,https://www.trendyol.com/biosal/collagen-tip-2-kolajen-multi-complex-30-tablet-p-635611422,Offer,https://www.trendyol.com/biosal/collagen-tip-2-kolajen-multi-complex-30-tablet-p-635611422,TRY,329,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.6,67,45,"2023-12-12 16:14:36",kolajen-x-c109664
2793,https://schema.org/,Product,https://www.trendyol.com/voonka/collagen-hyaluronic-acid-32-tablet-p-6709378#baseproduct,"Voonka Collagen Hyaluronic Acid 32 Tablet",https://cdn.dsmcdn.com/ty852/product/media/images/20230429/12/334719366/21395915/1/1_org_zoom.jpg,""Voonka Collagen Hyaluronic Acid 32 Tablet yorumlarÄ±nÄ± inceleyin, Trendyol'a Ã¶zel indirimli fiyata satÄ±n alÄ±n."",6709378,8680807008625,Brand,Voonka,https://www.trendyol.com/voonka/collagen-hyaluronic-acid-32-tablet-p-6709378,Offer,https://www.trendyol.com/voonka/collagen-hyaluronic-acid-32-tablet-p-6709378,TRY,239.9,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.5,9424,5644,"2023-12-12 16:14:37",kolajen-x-c109664
2794,https://schema.org/,Product,https://www.trendyol.com/saytekmed/marine-collagen-hidrolize-kollajen-hyaluronik-asit-ve-vitamin-c-iceren-takviye-gida-p-388328588#baseproduct,"SAYTEKMED Marine Collagen, Hidrolize Kollajen, Hyaluronik Asit Ve Vitamin C Içeren Takviye Gıda","https://cdn.dsmcdn.com/ty632/product/media/images/20221208/20/231930079/624051456/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty632/product/media/images/20221208/20/231930079/624051456/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty632/product/media/images/20221208/20/231930079/624051456/3/3_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty630/product/media/images/20221208/20/231930079/624051456/4/4_org_zoom",""SAYTEKMED Marine Collagen, Hidrolize Kollajen, Hyaluronik Asit Ve Vitamin C Içeren Takviye Gıda yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",388328588,87814102TEGMC,Brand,SAYTEKMED,https://www.trendyol.com/saytekmed/marine-collagen-hidrolize-kollajen-hyaluronik-asit-ve-vitamin-c-iceren-takviye-gida-p-388328588,Offer,https://www.trendyol.com/saytekmed/marine-collagen-hidrolize-kollajen-hyaluronik-asit-ve-vitamin-c-iceren-takviye-gida-p-388328588,TRY,149,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,31,17,"2023-12-12 16:14:38",kolajen-x-c109664
2795,https://schema.org/,Product,https://www.trendyol.com/bioxcin/beauty-collagen-toz-30-sase-x-10-000-mg-tip-1-tip-3-hidrolize-kolajen-keratin-p-637782513#baseproduct,"Bioxcin Beauty Collagen Toz 30 Saşe X 10.000 Mg Tip 1 - Tip 3 Hidrolize Kolajen - Keratin","https://cdn.dsmcdn.com/ty1041/product/media/images/prod/SPM/PIM/20231110/14/1ebb74f6-2f22-3107-9977-071bf7c601a6/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1041/product/media/images/prod/SPM/PIM/20231110/14/bef4bcd0-3c50-33ac-b64b-a45790092463/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1043/product/media/images/prod/SPM/PIM/20231110/14/9c5fae71-a1e7-3aca-84ee-1112956ea0e2/1_org_zoom.jpg', 'https:/",""Bioxcin Beauty Collagen Toz 30 Saşe X 10.000 Mg Tip 1 - Tip 3 Hidrolize Kolajen - Keratin yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",637782513,8680512630821,Brand,Bioxcin,https://www.trendyol.com/bioxcin/beauty-collagen-toz-30-sase-x-10-000-mg-tip-1-tip-3-hidrolize-kolajen-keratin-p-637782513,Offer,https://www.trendyol.com/bioxcin/beauty-collagen-toz-30-sase-x-10-000-mg-tip-1-tip-3-hidrolize-kolajen-keratin-p-637782513,TRY,295,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.5,313,210,"2023-12-12 16:14:39",kolajen-x-c109664
2796,https://schema.org/,Product,https://www.trendyol.com/inside-out/collagen-beauty-hidrolize-kolajen-hidrolize-elastin-multivitamin-multimineral-takviye-edici-gida-p-164677432#baseproduct,"INSIDE OUT Collagen Beauty Hidrolize Kolajen, Hidrolize Elastin, Multivitamin-multimineral Takviye Edici GÄ±da","https://cdn.dsmcdn.com/ty1009/product/media/images/prod/SPM/PIM/20231007/11/5c5ea698-2133-328c-ac8f-2acb27e9a49c/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1010/product/media/images/prod/SPM/PIM/20231007/11/d0320e0e-024d-3add-b9c5-f7a51a30c527/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1009/product/media/images/prod/SPM/PIM/20231007/11/5cd07e0e-0fbe-30a9-aeac-b55acd90f605/1_org_zoom.jpg', 'https:/",""INSIDE OUT Collagen Beauty Hidrolize Kolajen, Hidrolize Elastin, Multivitamin-multimineral Takviye Edici GÄ±da yorumlarÄ±nÄ± inceleyin, Trendyol'a Ã¶zel indirimli fiyata satÄ±n alÄ±n."",164677432,8681475380303,Brand,"INSIDE OUT",https://www.trendyol.com/inside-out/collagen-beauty-hidrolize-kolajen-hidrolize-elastin-multivitamin-multimineral-takviye-edici-gida-p-164677432,Offer,https://www.trendyol.com/inside-out/collagen-beauty-hidrolize-kolajen-hidrolize-elastin-multivitamin-multimineral-takviye-edici-gida-p-164677432,TRY,932,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.5,44,38,"2023-12-12 16:14:41",kolajen-x-c109664
2797,https://schema.org/,Product,https://www.trendyol.com/suda-collagen/suda-collagen-multiform-90-tablet-p-53566047#baseproduct,"Suda Collagen Suda Collagen Multiform 90 Tablet","https://cdn.dsmcdn.com/ty1010/product/media/images/prod/SPM/PIM/20231003/18/4b112f17-c9ce-3436-a8ae-30c2c58c5353/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1008/product/media/images/prod/SPM/PIM/20231003/18/4a61d964-7f25-3add-b01b-f95611bb89ac/1_org_zoom.jpg",""Suda Collagen Suda Collagen Multiform 90 Tablet yorumlarÄ±nÄ± inceleyin, Trendyol'a Ã¶zel indirimli fiyata satÄ±n alÄ±n."",53566047,8681571355779,Brand,"Suda Collagen",https://www.trendyol.com/suda-collagen/suda-collagen-multiform-90-tablet-p-53566047,Offer,https://www.trendyol.com/suda-collagen/suda-collagen-multiform-90-tablet-p-53566047,TRY,289.9,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.4,178,115,"2023-12-12 16:14:42",kolajen-x-c109664
2798,https://schema.org/,Product,https://www.trendyol.com/cosvia/collagen-hidrolize-peptid-1-pk-30-sase-1-aylik-p-54284712#baseproduct,"COSVIA Collagen Hidrolize Peptid 1 Pk. 30 Saşe (1 Aylık)","https://cdn.dsmcdn.com/ty276/product/media/images/20211224/9/15850314/96179757/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty277/product/media/images/20211224/9/15850314/96179757/2/2_org_zoom.jpg",""COSVIA Collagen Hidrolize Peptid 1 Pk. 30 Saşe (1 Aylık) yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",54284712,8699313000406,Brand,COSVIA,https://www.trendyol.com/cosvia/collagen-hidrolize-peptid-1-pk-30-sase-1-aylik-p-54284712,Offer,https://www.trendyol.com/cosvia/collagen-hidrolize-peptid-1-pk-30-sase-1-aylik-p-54284712,TRY,599,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.5,75,41,"2023-12-12 16:14:43",kolajen-x-c109664
2799,https://schema.org/,Product,https://www.trendyol.com/barbaris/liquid-collagen-takviye-edici-gida-10x50-ml-p-38883385#baseproduct,"Barbaris Liquid Collagen Takviye Edici Gıda 10x50 Ml","https://cdn.dsmcdn.com/ty1000/product/media/images/prod/SPM/PIM/20230918/15/322994cc-4341-310d-9fea-3b763d4d6ec8/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1001/product/media/images/prod/SPM/PIM/20230918/15/268383e1-fe2e-352f-8672-e48d8417f0b4/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1000/product/media/images/prod/SPM/PIM/20230918/15/714eb111-2965-3504-999e-d51f32df9f9c/1_org_zoom.jpg', 'https:/",""Barbaris Liquid Collagen Takviye Edici Gıda 10x50 Ml yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",38883385,4710944881158,Brand,Barbaris,https://www.trendyol.com/barbaris/liquid-collagen-takviye-edici-gida-10x50-ml-p-38883385,Offer,https://www.trendyol.com/barbaris/liquid-collagen-takviye-edici-gida-10x50-ml-p-38883385,TRY,660,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,579,416,"2023-12-12 16:14:44",kolajen-x-c109664
